Id,step,cfg,width,height,token_count,sampler,Duration
28109,20,7.0,512,512,10,8,1459
48890,20,7.0,512,512,71,8,2148
22574,20,14.0,1024,1024,24,8,6833
30727,20,7.0,512,576,52,8,2505
24091,20,7.0,512,512,9,8,1467
58131,20,7.0,512,512,4,8,1478
21716,20,7.0,512,512,22,8,1465
27550,20,7.0,512,512,15,8,2316
57176,20,14.0,704,960,65,8,3999
34909,20,10.0,512,640,38,8,2207
12549,20,20.0,512,704,98,8,2594
25295,20,10.0,896,896,37,8,4899
16594,50,15.0,512,704,63,8,4657
17334,47,18.0,512,704,91,8,4374
31602,20,7.0,512,512,12,8,1979
6650,20,7.0,512,512,12,8,1933
30195,20,7.0,512,512,20,8,1487
40818,20,7.0,512,768,67,8,2553
10974,20,7.0,512,512,26,8,2303
39812,20,7.0,512,512,49,8,2011
26599,20,7.0,512,512,78,8,2164
31108,20,7.0,512,512,8,8,1501
9279,20,7.0,512,512,13,8,2182
21637,20,7.0,512,512,79,8,2176
9855,20,7.0,512,512,22,8,1945
53224,20,9.5,512,768,70,8,2159
5245,20,7.0,1024,768,15,8,5191
28718,20,7.0,512,512,23,8,2478
20389,20,7.0,512,512,45,8,1469
48861,20,7.0,960,512,40,8,3051
26923,20,7.0,512,512,59,8,2270
3440,20,10.0,704,512,22,8,1974
1197,20,7.0,512,512,8,8,2249
7254,20,10.0,768,512,29,8,2466
31104,20,7.0,768,576,14,8,2890
31167,20,7.0,768,512,60,8,2840
42514,20,7.0,512,512,22,8,1961
32858,20,13.0,512,704,79,8,1961
37017,20,7.0,512,512,36,8,2194
8545,20,7.0,512,512,16,8,1479
33414,20,7.0,512,512,15,8,2085
14834,20,7.0,512,512,15,8,2057
8355,20,12.0,512,704,57,8,1957
48888,20,7.0,512,512,69,8,1922
55846,20,7.0,512,512,11,8,1934
44881,50,7.0,512,512,84,8,3890
38685,20,7.0,1024,512,8,8,2907
6209,20,7.0,512,512,35,8,1955
37269,20,10.0,768,768,51,8,3271
36370,20,7.0,512,512,43,8,1468
42407,20,7.0,512,512,39,8,2002
51622,50,5.0,512,704,85,8,4968
15304,50,10.5,512,768,12,8,5149
52552,20,7.0,640,512,26,8,2140
28407,20,7.0,768,512,8,8,2705
16122,20,7.0,512,512,15,8,1979
24963,3,7.0,512,768,54,8,486
51698,20,7.0,512,512,10,8,1981
335,20,7.0,896,512,53,8,2974
12314,20,7.0,512,512,4,8,1460
48867,20,7.0,512,512,8,8,2137
56729,20,7.0,512,768,8,8,2167
40758,20,12.0,512,704,44,8,2419
27309,20,7.0,512,512,19,8,2179
10581,20,7.0,512,512,10,8,1472
28342,20,7.0,512,512,53,8,2254
20503,20,7.0,512,512,13,8,2030
20031,20,7.0,512,768,10,8,2783
57421,20,7.0,512,512,55,8,1976
51323,20,7.0,512,512,6,8,1899
24411,20,7.0,512,512,17,8,2056
11986,20,7.0,512,512,54,8,1926
50212,50,7.0,512,512,46,8,4337
44490,20,7.0,512,512,7,8,1459
37671,20,7.0,512,512,5,8,1457
20359,20,7.0,512,512,20,8,1452
25394,20,7.0,512,512,21,8,1454
38644,20,7.0,512,512,22,8,1468
35423,20,7.0,384,512,15,8,1914
52354,50,19.5,512,768,54,8,5106
42350,20,7.0,512,704,29,8,2600
58011,20,7.0,512,512,19,8,1972
59009,20,7.0,512,512,17,8,2326
55689,20,7.0,512,512,8,8,1456
134,20,7.0,1024,576,19,8,3795
20596,50,15.0,512,512,16,8,3472
21282,20,7.0,512,512,15,8,2411
18937,20,7.0,512,512,24,8,1489
25092,20,7.0,512,512,21,8,2540
7570,20,10.0,512,768,49,8,2158
43688,50,10.0,512,768,52,8,5584
21348,20,10.0,832,1024,135,8,5187
16868,20,7.0,512,512,15,8,2142
38871,20,8.0,512,640,48,8,2525
45110,20,7.0,512,896,64,8,2953
13429,50,7.0,576,768,55,8,5768
9699,20,10.2,640,512,43,8,1802
20944,50,7.0,768,512,56,8,5185
2846,20,7.0,1024,512,49,8,3087
17302,20,7.0,512,512,9,8,1493
17680,20,7.0,512,640,44,8,2277
47431,20,7.0,512,512,25,8,1454
52839,50,8.0,512,768,78,8,5833
20266,20,7.0,512,512,13,8,1453
28289,20,7.0,512,512,17,8,2361
42365,20,7.0,512,512,14,8,1458
28244,20,7.0,512,512,36,8,2226
17631,20,7.0,512,512,78,8,2272
18152,44,17.0,512,704,75,8,4914
19209,29,10.0,512,640,27,8,2510
40506,15,10.0,512,704,71,8,1513
45352,50,7.0,768,768,40,8,8109
5610,20,7.0,512,512,4,8,1467
19746,20,7.0,512,512,21,8,1457
39978,20,7.0,704,896,59,8,3610
18205,20,7.0,512,768,105,8,2170
19163,50,3.0,960,512,6,8,6470
24144,8,7.0,512,512,13,8,682
7461,34,9.9,512,768,48,8,3563
32112,20,7.0,512,512,55,8,2331
23951,20,7.0,512,512,19,8,1493
4592,20,7.0,512,768,12,8,2872
46674,20,7.0,512,768,39,8,2824
10379,20,7.0,512,512,5,8,2155
50206,50,7.0,512,512,47,8,4269
9244,20,7.0,512,512,55,8,1486
51806,20,7.0,512,768,61,8,2590
34932,20,7.0,512,512,5,8,2329
12030,23,12.0,512,512,89,8,1680
33535,20,7.0,512,512,10,8,1454
28643,20,7.0,576,512,12,8,2488
45818,20,7.0,960,512,7,8,3301
24915,20,7.0,512,512,7,8,2195
27963,20,7.0,512,512,42,8,1492
52947,20,7.0,704,512,21,8,2346
52133,50,10.0,896,512,16,8,5923
51934,20,20.0,768,512,63,8,2507
58746,20,7.0,512,768,23,8,2490
2601,20,7.0,512,704,72,8,2485
19728,20,10.0,768,512,47,8,2164
43490,20,7.0,512,768,118,8,2482
37688,20,7.0,512,512,25,8,1460
5197,20,9.0,1024,512,43,7,5597
49587,20,7.0,960,512,2,8,2784
21912,20,12.0,1280,768,89,8,6324
32741,20,7.0,512,512,49,8,2117
52655,20,7.0,1024,320,43,8,2190
17166,20,7.0,512,512,15,8,1901
20464,50,20.0,512,704,160,8,4880
1684,20,7.0,512,512,15,8,2086
50805,20,7.0,512,512,8,8,1812
15793,20,7.0,576,512,35,8,2176
11041,20,7.0,512,512,45,8,1840
36898,20,13.0,1408,704,24,8,6340
11456,50,15.0,512,1024,26,8,6934
57086,20,7.0,512,512,71,8,1840
46487,50,7.0,640,640,77,8,5371
42269,20,7.0,704,512,87,8,2249
16931,20,7.0,704,512,9,8,2179
57082,20,7.0,512,512,6,8,1455
20889,20,7.0,512,512,8,8,1509
40800,20,7.0,768,512,53,8,2188
3082,41,15.0,512,704,89,8,3825
43207,20,7.0,512,768,97,8,2172
24274,20,11.5,704,896,99,8,3672
22124,20,7.0,512,512,3,8,1875
273,20,7.0,512,512,12,8,2087
33602,20,7.0,512,512,15,8,1480
33943,20,7.0,512,640,60,8,2145
56421,35,7.0,512,512,6,8,2877
52981,20,7.0,512,768,43,8,2481
33089,20,7.0,512,640,36,8,2053
37522,20,7.0,512,768,8,8,2421
54166,20,7.0,512,512,44,8,1466
32213,20,7.0,512,704,24,8,1957
38684,20,7.0,1024,512,9,8,3160
36177,20,7.0,512,512,19,8,1519
58167,50,20.0,512,512,41,8,3447
58714,20,7.0,512,512,10,8,1891
30923,20,9.0,1024,512,66,8,2903
37196,20,12.0,1024,512,71,8,2913
5246,20,7.0,1024,768,16,8,4684
34359,20,19.0,640,768,64,8,3127
31978,20,7.0,768,512,33,8,2172
56584,35,12.0,512,512,35,8,2918
34328,20,7.0,512,512,43,8,1477
32752,20,7.0,512,512,21,8,2055
19559,44,17.0,704,704,76,8,5783
3349,20,10.0,704,512,10,8,1977
42320,20,7.0,704,512,39,8,2291
20317,20,7.0,512,576,72,8,1638
15492,20,12.0,1024,576,29,8,3324
10512,20,7.0,512,768,102,8,2430
41468,20,10.0,512,768,60,4,2391
58215,20,7.0,512,512,78,8,2007
29402,20,7.0,768,512,40,8,2161
8672,20,7.0,512,512,73,8,1471
41655,20,7.0,512,704,9,8,2198
3559,20,7.0,1024,512,15,8,3014
19195,20,7.0,512,512,22,8,1470
8864,20,7.0,512,512,8,8,1471
51388,20,7.0,960,576,43,8,3137
42098,20,7.0,512,512,18,8,1451
32764,20,7.0,512,512,23,8,1469
1511,50,15.0,512,512,62,8,3793
50116,20,7.0,512,512,15,8,1776
16284,20,7.0,512,512,6,8,1498
31340,20,7.0,512,512,28,8,1482
20759,20,7.0,512,512,13,8,1977
28960,20,7.0,1024,512,11,8,3028
37882,20,7.0,512,768,77,8,2178
16100,50,7.0,512,512,15,8,3510
15539,20,7.0,512,768,66,8,2173
36246,20,7.0,512,512,12,8,1746
42408,20,7.0,512,512,45,8,1457
2798,20,7.0,512,1024,64,8,2990
12428,20,7.0,512,512,9,8,1479
21536,20,10.0,704,512,24,8,2409
57849,20,7.0,512,768,31,8,2177
40760,20,7.0,512,512,27,8,1462
56209,50,12.0,512,512,21,8,3980
80,20,7.0,512,512,18,8,1800
35493,20,13.0,1024,512,54,8,3110
57616,50,7.0,1024,576,21,8,7831
23225,20,7.0,512,512,19,8,1783
19990,20,7.0,512,512,39,8,1786
14109,20,7.0,512,768,2,8,2589
14685,20,19.0,512,768,49,8,2237
17839,20,7.0,512,768,18,8,2402
45199,20,7.0,768,768,56,8,3284
12082,50,7.0,512,832,39,8,5945
43263,20,7.0,768,768,46,8,3283
53342,20,7.0,512,512,7,8,1465
40122,20,7.0,512,640,67,8,1781
30228,20,7.0,512,512,12,8,1849
20230,20,7.0,512,512,13,8,1467
45626,27,12.0,512,704,77,8,2852
10110,20,7.0,512,512,20,8,1923
52491,20,7.0,512,512,84,8,1481
31740,20,7.0,1024,576,20,8,3368
265,20,7.0,512,512,62,8,1799
25118,20,7.0,512,768,17,8,2278
14334,20,7.0,512,768,60,8,2162
52888,20,14.0,512,768,70,8,2541
6571,32,10.0,960,704,69,8,6100
41557,50,15.0,704,704,52,8,6617
5109,20,7.0,512,512,63,8,1889
4810,20,7.0,512,512,56,8,1738
12899,20,7.0,512,512,28,8,1670
9338,20,7.0,768,1024,46,8,4663
34045,20,7.0,640,512,7,8,1798
46055,50,15.0,512,768,19,8,5118
20112,20,7.0,512,704,27,8,1967
26447,20,12.0,512,512,12,8,1464
17634,20,7.0,512,512,56,8,1659
49089,20,7.0,1024,832,24,8,5198
40460,15,10.0,512,704,52,8,1619
6506,50,7.0,512,512,83,8,3869
34362,20,9.0,512,768,11,8,2278
58181,20,7.0,512,512,13,8,1670
50080,20,7.0,512,704,39,8,2077
26962,20,7.0,512,512,5,8,1609
13667,50,7.0,896,512,32,8,5970
58201,20,7.0,512,512,51,8,1620
25679,20,7.0,512,512,22,8,1664
18710,20,7.0,512,512,26,8,1719
20734,20,7.0,512,512,13,8,1477
57707,20,7.0,512,512,5,8,1485
26757,50,7.0,512,512,41,8,3441
38082,20,7.0,512,512,29,8,1600
49209,50,7.0,640,512,27,8,4240
47677,20,7.0,1024,576,21,8,3285
57858,20,13.0,512,768,51,8,2151
53341,20,7.0,512,512,13,8,1451
5150,20,7.0,512,512,21,8,1456
4125,45,11.0,768,576,47,8,5164
58401,20,7.0,512,512,29,8,1598
50134,20,7.0,512,768,72,8,2156
26840,20,7.0,512,512,10,8,1453
12772,20,7.0,512,512,19,8,1480
2840,20,7.0,512,768,21,8,2156
27425,20,7.0,512,512,13,8,1545
57293,20,7.0,512,704,73,8,1963
40915,20,7.0,704,896,58,8,3583
52458,20,7.0,512,512,13,8,1458
18153,44,17.0,512,704,69,8,4093
44515,30,11.0,512,512,50,8,2223
21548,20,7.0,512,512,34,8,1543
8338,20,7.0,512,704,28,8,1957
27785,20,7.0,512,768,26,8,2154
44283,20,7.0,512,512,8,8,1473
17570,20,13.0,1280,768,51,8,6225
59166,20,7.0,512,512,29,8,1545
12120,20,7.0,704,512,11,8,2177
5389,50,18.0,512,512,69,8,3470
34873,20,12.0,512,512,29,8,1465
59075,41,7.0,512,512,16,8,2845
15629,20,13.0,704,704,83,8,2911
56893,20,7.0,512,512,20,8,1742
47380,50,13.0,512,704,42,8,4907
37719,20,19.5,512,512,16,8,1465
10432,35,7.0,512,512,39,8,2467
34675,20,7.0,512,704,21,8,2142
2452,44,18.0,512,704,71,8,4130
58645,20,7.0,512,512,6,8,1959
10118,20,7.0,512,512,5,8,1458
21735,20,7.0,512,512,3,8,1894
42972,20,7.0,512,512,50,8,1490
51730,20,7.0,1024,576,44,8,3649
33302,20,7.0,640,640,41,8,2259
27447,20,7.0,512,512,36,8,2463
50480,20,7.0,512,512,59,8,1566
16551,20,7.0,512,512,5,8,2265
32280,20,7.0,512,512,23,8,1476
24417,35,5.0,1024,640,24,8,6273
37324,20,10.0,576,768,35,8,2915
30133,20,7.0,512,512,17,8,1455
13942,20,2.0,512,512,59,8,2472
34159,20,7.0,512,704,45,8,2512
4930,20,7.0,1280,704,24,8,5734
56966,50,7.0,512,768,28,8,5130
7215,20,7.0,512,512,49,8,1463
9851,20,7.0,512,512,23,8,2399
21695,50,7.0,512,512,13,8,4271
5436,49,7.0,512,832,12,8,6063
22928,17,7.0,448,512,54,8,2040
25560,20,7.0,512,512,12,8,1489
7645,50,7.0,512,576,42,8,3899
29711,20,7.0,512,512,11,8,2530
32687,20,7.0,512,512,20,8,2244
48223,50,7.0,512,640,20,8,4212
29716,20,7.0,512,512,18,8,1446
8745,20,7.0,512,512,48,8,1477
25974,20,10.0,448,512,40,8,2514
25712,20,7.0,512,512,24,8,2398
25844,20,7.0,512,512,22,8,2535
13262,50,7.0,512,512,13,8,3439
56969,50,12.0,640,832,71,8,7509
339,20,7.0,896,512,63,8,2905
4872,50,9.0,832,832,85,8,9768
17012,20,7.0,512,512,4,8,1472
58561,20,7.0,512,512,7,8,1466
6641,20,7.0,512,512,17,8,2469
19019,20,7.0,512,704,35,8,2616
32462,20,7.0,512,512,12,8,2431
9859,50,6.0,896,512,24,8,5908
25494,20,7.0,512,512,6,8,2571
4235,20,7.0,704,448,34,8,1739
13824,50,9.75,768,512,5,8,5206
33622,20,7.0,512,512,8,8,1670
24802,20,7.0,512,512,12,8,1467
20043,20,7.0,768,1024,28,8,4726
14548,20,7.0,512,768,35,8,2910
11230,50,20.0,512,512,22,8,3503
15863,20,7.0,704,512,6,8,2630
47343,20,13.0,512,704,29,8,1977
54378,20,7.0,512,512,46,8,1455
47934,50,7.0,512,512,18,8,4141
14009,20,7.0,512,512,17,8,1485
2219,20,7.0,512,512,20,8,1981
31069,20,9.0,512,768,52,8,2174
6461,50,7.0,512,704,56,8,5046
42181,20,7.0,768,768,58,8,3282
20374,20,7.0,512,512,47,8,1972
13583,20,7.0,512,512,6,8,2011
56277,20,7.0,512,512,4,8,1463
15738,20,7.0,512,512,25,8,1463
10117,20,14.0,512,640,47,8,2201
34981,20,15.0,640,512,74,8,1789
48947,20,7.0,512,512,15,8,1462
27045,20,7.0,768,512,27,8,2717
46861,20,7.0,960,512,40,8,2899
58693,20,7.0,1024,512,33,8,2916
55369,20,7.0,1024,512,22,8,3263
21669,50,7.0,640,512,11,8,4687
42349,20,7.0,512,704,29,8,2626
57694,20,7.0,512,512,6,8,2204
22744,20,7.0,512,512,34,8,1471
16491,20,7.0,512,512,17,7,3594
15964,20,7.0,512,704,68,8,2424
14891,20,7.0,512,512,5,8,1466
14922,20,7.0,512,512,18,8,2466
40817,20,7.0,512,768,67,8,2631
44069,20,7.0,512,512,23,8,2236
21295,20,7.0,512,576,74,8,1634
25801,20,7.0,512,512,17,8,2223
22391,20,7.0,512,512,2,8,2333
26185,20,7.0,512,512,23,8,2287
20176,20,7.0,1280,704,20,8,5613
25481,20,7.0,768,512,13,8,2192
30351,20,7.0,512,512,11,8,2191
13528,20,7.0,512,512,6,8,2169
42986,20,7.0,512,512,52,8,1484
34116,20,12.0,512,512,33,8,1463
9814,20,7.0,512,512,43,8,2277
34865,20,15.0,512,512,33,8,1458
13081,50,7.0,512,512,13,8,4156
27851,20,7.0,512,512,8,8,1464
52566,50,7.0,512,512,74,8,4220
25317,20,7.0,512,512,19,8,1458
3778,50,20.0,512,896,88,8,5906
20766,20,7.0,512,512,15,8,2184
22427,20,7.0,512,512,36,8,1463
26779,20,7.0,512,512,7,8,2169
3240,20,7.0,512,512,23,8,2461
24820,35,6.0,512,512,12,8,3276
46773,20,7.0,768,512,67,8,2430
16112,20,7.0,512,512,34,8,1462
26242,20,7.0,512,512,21,8,1920
40551,20,7.0,1024,1024,36,8,6809
52216,20,7.0,512,512,45,8,1456
28950,20,7.0,512,512,13,8,1461
26207,20,7.0,512,512,60,8,1897
7472,20,10.0,512,512,29,8,1907
51435,50,11.0,512,768,52,8,5133
16608,20,7.0,512,512,3,8,1904
44107,35,7.0,512,768,69,8,3658
43304,20,7.0,512,512,35,8,1472
46121,20,7.0,512,512,6,8,1452
33219,20,16.0,512,512,38,8,1889
41054,20,7.0,832,512,7,8,2349
38044,20,7.0,512,512,49,8,1486
53880,20,7.0,960,512,10,8,2810
28137,20,7.0,768,1024,12,8,4704
32914,20,7.0,1280,704,39,8,5619
11024,20,7.0,704,512,18,8,2189
5795,50,7.0,512,704,60,4,5075
28965,20,7.0,512,512,5,8,1460
5792,20,7.0,512,512,28,8,1877
24043,20,7.0,512,512,4,8,2542
57442,20,7.0,512,512,62,8,2177
58095,20,7.0,768,512,33,8,2169
45138,20,7.0,512,512,35,8,2014
5893,20,10.0,512,512,17,8,1461
38265,20,10.0,768,768,49,8,3704
52607,2,7.0,512,512,31,8,283
59054,27,8.0,1024,512,20,8,4285
8949,50,7.0,512,768,47,8,5829
23777,20,7.0,512,768,17,8,2903
12147,20,7.0,512,512,33,8,2352
27204,20,18.0,1024,640,58,8,3798
4229,20,7.0,896,512,34,8,3229
13330,20,12.0,512,768,95,8,2167
23970,20,7.0,1280,704,6,8,5640
4319,44,16.0,512,704,70,8,4634
32816,20,7.0,512,512,14,8,2279
12237,20,7.0,512,512,57,8,2160
40661,20,13.0,512,512,65,8,1473
23008,20,7.0,512,512,16,8,2410
26914,20,7.0,512,512,7,8,1472
27157,20,7.0,512,512,14,8,1485
32994,20,7.0,512,512,43,8,1462
28112,20,7.0,512,512,28,8,1496
526,50,7.0,768,512,34,8,5132
12239,20,7.0,512,640,84,8,2103
39893,20,7.0,768,512,66,8,2163
18972,50,12.0,768,512,30,8,5162
23636,20,7.0,832,1024,79,8,5186
38815,20,7.0,512,512,1,8,1818
47360,20,14.0,512,704,29,8,2259
34759,20,7.0,512,512,35,8,1464
4009,47,9.0,512,704,79,8,4855
30822,20,15.0,832,832,59,4,4021
22543,20,7.0,512,704,21,8,1957
9586,20,7.0,1024,512,41,8,2904
52856,50,10.0,512,768,72,8,5285
44790,20,7.0,576,512,21,8,1931
34178,20,7.0,768,512,50,8,2610
56076,20,7.0,512,1024,24,8,2915
19053,35,7.0,512,704,36,8,3500
39494,20,7.0,512,512,47,8,1478
37134,20,7.0,512,512,14,8,2071
4840,20,7.0,512,512,35,8,2098
18841,20,7.0,512,512,17,8,1866
51211,20,7.0,512,512,35,8,1849
52652,20,7.0,512,832,27,8,2465
34776,20,7.0,512,512,22,8,1598
32900,20,7.0,512,512,34,8,1864
1077,20,7.0,512,512,24,8,1465
43182,20,7.0,512,512,19,8,2015
13728,20,7.0,512,512,19,8,1833
53173,50,20.0,576,640,65,8,4848
24809,35,7.0,512,512,10,8,3056
54404,50,7.0,512,512,15,8,3483
16133,20,7.0,512,512,103,8,1498
2280,44,7.0,512,512,74,8,3942
51390,20,7.0,960,576,42,8,3627
40879,20,7.0,704,896,48,8,3585
22521,50,7.0,512,512,36,8,3723
11919,20,7.0,512,512,6,8,1475
51130,20,7.0,512,512,7,8,1758
30210,20,7.0,512,512,10,8,1453
12251,20,10.0,512,640,51,8,1976
26259,44,16.0,512,512,80,8,3048
10537,20,7.0,512,512,14,8,1467
33007,20,7.0,512,512,57,8,1865
26915,20,7.0,512,512,11,8,1760
58634,20,7.0,512,512,5,8,1781
54652,20,7.0,512,512,11,8,1829
49495,20,14.0,512,704,56,8,1955
33301,20,7.0,640,640,41,8,2275
25325,20,7.0,512,512,9,8,1911
30347,20,7.0,512,512,8,8,1719
36633,20,7.0,512,512,3,8,1461
17032,20,7.0,512,512,10,8,1729
3546,20,7.0,512,512,24,8,1453
25936,20,7.0,512,512,34,8,1528
36793,20,7.0,512,512,8,8,1912
38504,20,7.0,640,512,24,8,2050
25088,20,7.0,512,512,14,8,2099
45926,20,7.0,768,512,36,8,2621
2284,20,7.0,896,512,37,8,2831
15652,41,7.0,512,512,23,8,2878
20117,20,7.0,512,704,28,8,2596
54612,20,7.0,512,512,45,8,2137
17144,44,17.0,512,704,69,8,4783
31321,20,10.0,576,576,21,8,1839
44286,20,7.0,576,896,48,8,2875
12370,20,7.0,1024,512,80,8,3394
3298,35,12.0,1024,512,24,8,4885
31377,20,7.0,512,512,14,8,1733
51524,20,7.0,512,512,4,8,1453
5192,20,7.0,512,512,15,8,1547
10049,20,7.0,512,512,13,8,1457
33045,20,10.0,512,512,8,8,1746
4686,20,7.0,512,512,2,8,1732
50429,20,7.0,512,512,40,8,1458
55164,20,7.0,512,512,17,8,1468
43425,50,15.0,1024,512,81,8,6927
38659,20,7.0,768,512,36,8,2860
15412,32,12.0,704,512,106,8,3093
47616,24,12.5,512,768,77,8,2820
8583,50,7.0,512,768,60,8,5345
39838,20,7.0,512,896,42,8,2475
9091,20,7.0,512,704,48,8,1974
24909,20,7.0,512,512,5,8,2298
18478,50,12.5,512,704,46,8,5412
9394,20,7.0,512,512,11,8,1732
38490,15,11.0,512,704,68,8,2122
29524,20,7.0,512,512,10,8,1466
23428,20,7.0,512,512,73,8,1972
7179,20,7.0,512,512,19,8,2031
36773,20,7.0,512,576,41,8,2222
28123,20,7.0,512,512,18,8,1963
20843,20,7.0,512,512,7,8,1957
7337,20,13.0,512,704,43,8,1963
26482,20,7.0,512,512,14,8,1468
39008,20,7.0,1024,768,70,8,4684
24024,20,7.0,512,512,6,8,2167
12892,20,7.0,512,512,23,8,1476
58711,3,7.0,512,512,41,8,332
18135,50,7.0,512,768,52,8,5427
57419,20,7.0,512,512,53,8,1470
34889,20,7.0,512,512,74,8,1467
45607,20,7.0,512,512,41,8,2257
46766,20,7.0,512,576,92,8,1992
26812,20,7.0,512,512,29,8,2025
34360,20,15.0,640,512,19,8,2330
23190,20,10.0,512,640,29,8,2202
12140,20,7.0,704,512,14,8,1972
13375,20,7.0,512,512,7,8,2167
46384,50,7.0,768,768,41,8,7782
31302,20,14.0,512,640,68,8,1775
21210,20,7.0,512,512,12,8,1846
25874,20,7.0,512,512,17,8,2130
6005,20,7.0,512,512,77,8,2013
4873,50,6.0,832,832,85,8,9706
55938,29,10.0,512,640,55,8,2517
20045,20,7.0,768,1024,28,8,4677
19873,50,7.0,512,768,72,8,5385
22373,20,7.0,1024,512,18,8,2928
55534,20,7.0,640,512,28,8,2334
44115,41,7.0,512,768,72,8,4257
43104,20,7.0,512,512,22,8,1479
15716,20,7.0,512,512,40,8,2134
27692,20,7.0,512,512,20,8,1985
4263,20,7.0,704,384,45,8,1611
56150,35,15.0,1152,192,12,8,3152
27087,20,7.0,512,512,19,8,1465
31318,20,7.0,512,512,10,8,1457
15902,20,7.0,512,512,33,8,2062
24846,20,7.0,512,512,23,8,2152
18557,20,7.0,768,512,69,8,2183
57204,20,7.0,512,512,31,8,2081
24764,20,7.0,1024,768,49,8,4702
23930,20,16.0,512,512,33,8,1479
18509,20,7.0,512,512,8,8,2163
925,20,7.0,512,512,38,8,1498
25496,20,7.0,512,512,8,8,2005
46465,20,7.0,512,512,21,8,1962
25647,20,7.0,512,512,5,8,1470
51652,20,7.0,512,512,5,8,2183
21160,20,7.0,1280,704,30,8,5614
7564,20,7.0,512,512,22,8,1519
6848,35,8.0,512,640,77,8,3551
58062,20,7.0,896,512,22,8,2847
55220,20,7.0,768,768,79,8,3278
1527,20,7.0,512,512,52,8,2311
20939,20,7.0,512,512,16,8,1497
41380,20,7.0,512,512,29,8,2045
35010,20,7.0,640,768,22,8,2943
11289,20,7.0,512,512,10,8,2209
24174,20,7.0,512,512,19,8,2104
6613,20,15.0,512,512,47,8,2290
44112,41,7.0,512,768,71,8,4252
46981,20,13.0,512,640,78,8,1769
37225,20,7.0,512,512,43,8,1462
28920,20,7.0,512,512,10,8,1468
3943,35,7.0,768,512,18,8,4071
26738,20,7.0,512,512,15,8,2042
50654,20,7.0,512,704,25,8,1958
21569,20,7.0,512,512,73,8,2097
22807,20,7.0,512,512,34,8,1492
26285,44,16.0,512,512,58,8,3066
25673,20,7.0,512,512,21,8,1458
54264,20,7.0,512,768,23,8,2158
39583,20,10.0,512,768,64,8,2470
14679,20,7.0,512,704,13,8,2646
30925,20,9.0,1024,512,77,8,3054
33797,20,12.0,512,512,18,8,2269
30320,20,7.0,512,512,14,8,1454
11088,41,10.0,512,704,23,8,4221
10124,50,7.0,512,512,18,8,3446
21227,20,7.0,512,512,13,8,2011
55876,20,10.0,512,512,47,8,1472
57319,29,10.0,640,512,80,8,3170
18978,50,12.0,512,768,30,8,5420
45536,50,7.0,640,640,75,8,5796
44836,50,12.0,512,512,20,8,3469
5847,20,15.0,896,704,71,8,3932
10894,20,7.0,512,512,25,8,1453
290,5,15.0,512,704,84,8,624
21573,20,7.0,512,512,70,8,1461
29330,20,7.0,512,512,24,8,1798
37423,20,7.0,512,512,9,8,1456
15210,20,7.0,512,512,64,8,1787
18,26,9.0,1280,512,35,8,5012
321,26,20.0,768,640,75,8,3474
58920,20,7.0,512,512,45,8,2014
6684,20,7.0,1152,896,77,8,6680
24961,3,7.0,512,768,40,8,480
7322,20,10.5,512,512,20,8,1475
19859,20,8.0,512,512,22,8,1773
18877,20,7.0,512,512,21,8,1913
18468,35,7.0,512,512,12,8,2444
16792,20,7.0,512,512,29,8,1490
16466,20,7.0,512,512,16,8,1785
55069,20,7.0,512,704,28,8,1962
34147,20,15.0,704,704,55,8,2753
16743,27,7.0,512,640,75,8,2357
12438,20,7.0,512,512,11,8,2079
44086,20,14.0,512,704,23,8,2106
33273,20,13.0,768,512,47,8,2332
50862,20,7.0,704,384,41,8,1722
31523,20,9.0,704,512,82,8,1986
19596,20,7.0,512,640,29,8,1791
43256,20,7.0,768,768,77,8,3284
47864,20,7.0,512,512,35,8,1719
55361,20,7.0,960,512,28,8,2726
39257,20,7.0,512,704,69,8,1960
38533,20,7.0,512,512,9,8,1762
10857,20,7.0,512,512,23,8,1668
53438,20,7.0,512,512,32,8,2178
22385,35,20.0,512,512,15,8,3228
40862,20,7.0,704,896,50,8,3844
50598,20,10.0,512,512,1,8,1640
18745,20,11.0,512,512,28,8,1709
48641,20,15.0,512,512,58,8,1889
53122,26,7.0,512,512,28,8,2058
20882,50,7.0,512,512,23,8,3701
967,35,7.0,512,512,10,8,2484
46383,50,7.0,768,768,42,8,7780
33392,20,7.0,512,512,7,8,1696
3160,20,7.0,512,512,18,8,1675
30142,20,7.0,512,512,9,8,1452
10903,20,7.0,512,512,24,8,1651
40291,20,7.0,512,512,4,8,1889
42553,50,15.0,704,704,54,8,6541
53386,20,7.0,512,512,9,8,1789
56022,20,7.0,512,512,23,8,1724
21812,20,3.6,640,512,106,8,1953
53512,20,7.0,512,512,18,8,1657
2312,20,15.0,512,704,53,8,2112
9847,20,7.0,512,512,21,8,1461
19083,50,7.5,512,512,47,8,3715
38738,20,12.0,1280,704,70,8,5594
37849,20,7.0,512,512,6,8,1704
13054,20,7.0,512,512,6,8,1646
33018,20,7.0,768,512,51,8,2178
45415,7,7.0,512,512,32,8,614
44804,20,7.0,512,512,22,8,1558
51387,20,7.0,960,576,45,8,3093
45067,20,7.0,1024,512,64,8,2898
43656,30,18.5,512,768,88,8,3230
41502,20,7.0,512,704,84,8,1964
23300,20,7.0,512,512,17,8,1716
